cell_id,west,south,east,north,occurrence_count
gh8-02182,-170.81817626953125,-14.302654266357422,-170.81783294677734,-14.302482604980469,2
gh8-02183,-170.81748962402344,-14.303340911865234,-170.81714630126953,-14.303169250488281,2
gh8-02184,-170.83019256591797,-14.32016372680664,-170.82984924316406,-14.319992065429688,2
gh8-02185,-170.69664001464844,-14.326515197753906,-170.69629669189453,-14.326343536376953,2
gh8-02186,-170.70865631103516,-14.339218139648438,-170.70831298828125,-14.339046478271484,2
gh8-02187,-170.7488250732422,-14.365310668945312,-170.74848175048828,-14.36513900756836,2
gh8-02188,-170.76496124267578,-14.363937377929688,-170.76461791992188,-14.363765716552734,2
gh8-02189,-170.76324462890625,-14.3701171875,-170.76290130615234,-14.369945526123047,2
gh8-02190,-170.74058532714844,-14.370288848876953,-170.74024200439453,-14.3701171875,2
gh8-02191,-170.76290130615234,-14.374065399169922,-170.76255798339844,-14.373893737792969,2
gh8-02192,-170.76255798339844,-14.374580383300781,-170.76221466064453,-14.374408721923828,2
gh8-02193,-170.76496124267578,-14.37337875366211,-170.76461791992188,-14.373207092285156,2
gh8-02194,-170.76942443847656,-14.371833801269531,-170.76908111572266,-14.371662139892578,2
gh8-02195,-170.76942443847656,-14.372005462646484,-170.76908111572266,-14.371833801269531,2
gh8-02196,-170.76324462890625,-14.376296997070312,-170.76290130615234,-14.37612533569336,2
gh8-02197,-170.76461791992188,-14.379215240478516,-170.76427459716797,-14.379043579101562,2
gh8-02198,-170.7666778564453,-14.380245208740234,-170.7663345336914,-14.380073547363281,2
gh8-02199,-170.7879638671875,-14.337501525878906,-170.7876205444336,-14.337329864501953,2
gh8-02200,-170.82916259765625,-14.327201843261719,-170.82881927490234,-14.327030181884766,2
gh8-02201,-170.8322525024414,-14.328231811523438,-170.8319091796875,-14.328060150146484,2
gh8-02202,-170.83328247070312,-14.333038330078125,-170.83293914794922,-14.332866668701172,2
gh8-02203,-170.77354431152344,-14.376983642578125,-170.77320098876953,-14.376811981201172,2
gh8-02204,-170.77388763427734,-14.376640319824219,-170.77354431152344,-14.376468658447266,2
gh8-02205,-170.77285766601562,-14.377326965332031,-170.77251434326172,-14.377155303955078,2
gh8-02206,-170.77354431152344,-14.377155303955078,-170.77320098876953,-14.376983642578125,2
gh8-02207,-170.33340454101562,-14.700050354003906,-170.33306121826172,-14.699878692626953,2
gh8-02208,-170.58300018310547,-14.500064849853516,-170.58265686035156,-14.499893188476562,2
gh8-02209,-170.8641815185547,-14.288921356201172,-170.86383819580078,-14.288749694824219,2
gh8-02210,-170.74092864990234,-14.845962524414062,-170.74058532714844,-14.84579086303711,2
gh8-02211,-170.74161529541016,-14.846134185791016,-170.74127197265625,-14.845962524414062,2
gh8-02212,-170.74264526367188,-14.846134185791016,-170.74230194091797,-14.845962524414062,2
gh8-02213,-170.7436752319336,-14.846649169921875,-170.7433319091797,-14.846477508544922,2
gh8-02214,-170.74539184570312,-14.847335815429688,-170.74504852294922,-14.847164154052734,2
gh8-02215,-170.74779510498047,-14.848194122314453,-170.74745178222656,-14.8480224609375,2
gh8-02216,-170.7498550415039,-14.848365783691406,-170.74951171875,-14.848194122314453,2
gh8-02217,-170.75122833251953,-14.84853744506836,-170.75088500976562,-14.848365783691406,2
gh8-02218,-169.464111328125,-14.037609100341797,-169.4637680053711,-14.037437438964844,1
gh8-02219,-169.6021270751953,-14.011173248291016,-169.6017837524414,-14.011001586914062,1
gh8-02220,-169.6227264404297,-14.000358581542969,-169.62238311767578,-14.000186920166016,1
gh8-02221,-169.62787628173828,-14.015979766845703,-169.62753295898438,-14.01580810546875,1
gh8-02222,-169.6282196044922,-14.015979766845703,-169.62787628173828,-14.01580810546875,1
gh8-02223,-169.60487365722656,-14.020442962646484,-169.60453033447266,-14.020271301269531,1
gh8-02224,-169.60315704345703,-14.0350341796875,-169.60281372070312,-14.034862518310547,1
gh8-02225,-169.6230697631836,-14.03451919555664,-169.6227264404297,-14.034347534179688,1
gh8-02226,-169.61414337158203,-14.043960571289062,-169.61380004882812,-14.04378890991211,1
gh8-02227,-169.63817596435547,-14.013748168945312,-169.63783264160156,-14.01357650756836,1
gh8-02228,-169.65843200683594,-14.001731872558594,-169.65808868408203,-14.00156021118164,1
gh8-02229,-169.661865234375,-14.01031494140625,-169.6615219116211,-14.010143280029297,1
gh8-02230,-169.68109130859375,-14.002418518066406,-169.68074798583984,-14.002246856689453,1
gh8-02231,-169.70203399658203,-14.000701904296875,-169.70169067382812,-14.000530242919922,1
gh8-02232,-169.69585418701172,-14.016151428222656,-169.6955108642578,-14.015979766845703,1
gh8-02233,-169.7054672241211,-14.016494750976562,-169.7051239013672,-14.01632308959961,1
gh8-02234,-169.64366912841797,-14.027652740478516,-169.64332580566406,-14.027481079101562,1
gh8-02235,-169.64126586914062,-14.034004211425781,-169.64092254638672,-14.033832550048828,1
gh8-02236,-169.65190887451172,-14.019927978515625,-169.6515655517578,-14.019756317138672,1
gh8-02237,-169.6567153930664,-14.022159576416016,-169.6563720703125,-14.021987915039062,1
gh8-02238,-169.65911865234375,-14.023361206054688,-169.65877532958984,-14.023189544677734,1
gh8-02239,-169.6567153930664,-14.032459259033203,-169.6563720703125,-14.03228759765625,1
gh8-02240,-169.63268280029297,-14.041557312011719,-169.63233947753906,-14.041385650634766,1
gh8-02241,-169.63302612304688,-14.049110412597656,-169.63268280029297,-14.048938751220703,1
gh8-02242,-169.6721649169922,-14.042930603027344,-169.67182159423828,-14.04275894165039,1
gh8-02243,-169.6570587158203,-14.058723449707031,-169.6567153930664,-14.058551788330078,1
gh8-02244,-169.6834945678711,-14.03177261352539,-169.6831512451172,-14.031600952148438,1
gh8-02245,-169.69757080078125,-14.02679443359375,-169.69722747802734,-14.026622772216797,1
gh8-02246,-169.71336364746094,-14.025421142578125,-169.71302032470703,-14.025249481201172,1
gh8-02247,-169.70272064208984,-14.03778076171875,-169.70237731933594,-14.037609100341797,1
gh8-02248,-169.705810546875,-14.035892486572266,-169.7054672241211,-14.035720825195312,1
gh8-02249,-169.68830108642578,-14.043102264404297,-169.68795776367188,-14.042930603027344,1
gh8-02250,-169.68830108642578,-14.050312042236328,-169.68795776367188,-14.050140380859375,1
gh8-02251,-169.6896743774414,-14.04876708984375,-169.6893310546875,-14.048595428466797,1
gh8-02252,-169.6834945678711,-14.058895111083984,-169.6831512451172,-14.058723449707031,1
gh8-02253,-169.68555450439453,-14.056663513183594,-169.68521118164062,-14.05649185180664,1
gh8-02254,-169.69722747802734,-14.059410095214844,-169.69688415527344,-14.05923843383789,1
gh8-02255,-169.73224639892578,-14.007740020751953,-169.73190307617188,-14.007568359375,1
gh8-02256,-169.7442626953125,-14.006023406982422,-169.7439193725586,-14.005851745605469,1
gh8-02257,-169.77001190185547,-14.000358581542969,-169.76966857910156,-14.000186920166016,1
gh8-02258,-169.7768783569336,-14.006195068359375,-169.7765350341797,-14.006023406982422,1
gh8-02259,-169.76486206054688,-14.008598327636719,-169.76451873779297,-14.008426666259766,1
gh8-02260,-169.7882080078125,-14.00533676147461,-169.7878646850586,-14.005165100097656,1
gh8-02261,-169.79576110839844,-14.002933502197266,-169.79541778564453,-14.002761840820312,1
gh8-02262,-169.78546142578125,-14.011516571044922,-169.78511810302734,-14.011344909667969,1
gh8-02263,-169.7222900390625,-14.02078628540039,-169.7219467163086,-14.020614624023438,1
gh8-02264,-169.73533630371094,-14.02456283569336,-169.73499298095703,-14.024391174316406,1
gh8-02265,-169.72057342529297,-14.031257629394531,-169.72023010253906,-14.031085968017578,1
gh8-02266,-169.71782684326172,-14.035720825195312,-169.7174835205078,-14.03554916381836,1
gh8-02267,-169.7435760498047,-14.021644592285156,-169.74323272705078,-14.021472930908203,1
gh8-02268,-169.75765228271484,-14.02730941772461,-169.75730895996094,-14.027137756347656,1
gh8-02269,-169.73567962646484,-14.050140380859375,-169.73533630371094,-14.049968719482422,1
gh8-02270,-169.71851348876953,-14.059066772460938,-169.71817016601562,-14.058895111083984,1
gh8-02271,-169.73018646240234,-14.061126708984375,-169.72984313964844,-14.060955047607422,1
gh8-02272,-169.7549057006836,-14.045677185058594,-169.7545623779297,-14.04550552368164,1
gh8-02273,-169.75799560546875,-14.049797058105469,-169.75765228271484,-14.049625396728516,1
gh8-02274,-169.77825164794922,-14.022846221923828,-169.7779083251953,-14.022674560546875,1
gh8-02275,-169.77893829345703,-14.036407470703125,-169.77859497070312,-14.036235809326172,1
gh8-02276,-169.7834014892578,-14.022846221923828,-169.7830581665039,-14.022674560546875,1
gh8-02277,-169.79713439941406,-14.02730941772461,-169.79679107666016,-14.027137756347656,1
gh8-02278,-169.79473114013672,-14.036750793457031,-169.7943878173828,-14.036579132080078,1
gh8-02279,-169.79816436767578,-14.054946899414062,-169.79782104492188,-14.05477523803711,1
gh8-02280,-170.10372161865234,-14.0570068359375,-170.10337829589844,-14.056835174560547,1
gh8-02281,-170.10303497314453,-14.057178497314453,-170.10269165039062,-14.0570068359375,1
gh8-02282,-170.10475158691406,-14.057693481445312,-170.10440826416016,-14.05752182006836,1
gh8-02283,-170.10509490966797,-14.058380126953125,-170.10475158691406,-14.058208465576172,1
gh8-02284,-170.10543823242188,-14.058723449707031,-170.10509490966797,-14.058551788330078,1
gh8-02285,-170.1064682006836,-14.059066772460938,-170.1061248779297,-14.058895111083984,1
gh8-02286,-170.1068115234375,-14.059066772460938,-170.1064682006836,-14.058895111083984,1
gh8-02287,-170.1074981689453,-14.061298370361328,-170.1071548461914,-14.061126708984375,1
gh8-02288,-170.10784149169922,-14.061298370361328,-170.1074981689453,-14.061126708984375,1
gh8-02289,-170.12020111083984,-14.050140380859375,-170.11985778808594,-14.049968719482422,1
gh8-02290,-169.04903411865234,-14.195194244384766,-169.04869079589844,-14.195022583007812,1
gh8-02291,-169.04869079589844,-14.19708251953125,-169.04834747314453,-14.196910858154297,1
gh8-02292,-169.04903411865234,-14.197425842285156,-169.04869079589844,-14.197254180908203,1
gh8-02293,-169.04972076416016,-14.201030731201172,-169.04937744140625,-14.200859069824219,1
gh8-02294,-169.04972076416016,-14.201374053955078,-169.04937744140625,-14.201202392578125,1
gh8-02295,-169.05006408691406,-14.202404022216797,-169.04972076416016,-14.202232360839844,1
gh8-02296,-169.05006408691406,-14.20257568359375,-169.04972076416016,-14.202404022216797,1
gh8-02297,-169.04937744140625,-14.205150604248047,-169.04903411865234,-14.204978942871094,1
gh8-02298,-169.0462875366211,-14.20806884765625,-169.0459442138672,-14.207897186279297,1
gh8-02299,-169.04388427734375,-14.210472106933594,-169.04354095458984,-14.21030044555664,1
gh8-02300,-169.04525756835938,-14.209098815917969,-169.04491424560547,-14.208927154541016,1
gh8-02301,-169.0459442138672,-14.208412170410156,-169.04560089111328,-14.208240509033203,1
gh8-02302,-169.0462875366211,-14.209442138671875,-169.0459442138672,-14.209270477294922,1
gh8-02303,-169.046630859375,-14.209785461425781,-169.0462875366211,-14.209613800048828,1
gh8-02304,-169.04800415039062,-14.206352233886719,-169.04766082763672,-14.206180572509766,1
gh8-02305,-169.04834747314453,-14.214935302734375,-169.04800415039062,-14.214763641357422,1
gh8-02306,-169.04937744140625,-14.220600128173828,-169.04903411865234,-14.220428466796875,1
gh8-02307,-169.04903411865234,-14.22128677368164,-169.04869079589844,-14.221115112304688,1
gh8-02308,-169.04972076416016,-14.220428466796875,-169.04937744140625,-14.220256805419922,1
gh8-02309,-169.05555725097656,-14.217338562011719,-169.05521392822266,-14.217166900634766,1
gh8-02310,-169.04869079589844,-14.222831726074219,-169.04834747314453,-14.222660064697266,1
gh8-02311,-169.04937744140625,-14.224376678466797,-169.04903411865234,-14.224205017089844,1
gh8-02312,-169.04972076416016,-14.22403335571289,-169.04937744140625,-14.223861694335938,1
gh8-02313,-169.05418395996094,-14.222488403320312,-169.05384063720703,-14.22231674194336,1
gh8-02314,-169.06036376953125,-14.210472106933594,-169.06002044677734,-14.21030044555664,1
gh8-02315,-169.06585693359375,-14.21030044555664,-169.06551361083984,-14.210128784179688,1
gh8-02316,-169.06139373779297,-14.21133041381836,-169.06105041503906,-14.211158752441406,1
gh8-02317,-169.06139373779297,-14.21356201171875,-169.06105041503906,-14.213390350341797,1
gh8-02318,-169.06208038330078,-14.21356201171875,-169.06173706054688,-14.213390350341797,1
gh8-02319,-169.0627670288086,-14.21304702758789,-169.0624237060547,-14.212875366210938,1
gh8-02320,-169.05899047851562,-14.214591979980469,-169.05864715576172,-14.214420318603516,1
gh8-02321,-169.06036376953125,-14.214248657226562,-169.06002044677734,-14.21407699584961,1
gh8-02322,-169.05967712402344,-14.214591979980469,-169.05933380126953,-14.214420318603516,1
gh8-02323,-169.0579605102539,-14.215106964111328,-169.0576171875,-14.214935302734375,1
gh8-02324,-169.05864715576172,-14.215106964111328,-169.0583038330078,-14.214935302734375,1
gh8-02325,-169.05967712402344,-14.215106964111328,-169.05933380126953,-14.214935302734375,1
gh8-02326,-169.06002044677734,-14.21579360961914,-169.05967712402344,-14.215621948242188,1
gh8-02327,-169.06139373779297,-14.213905334472656,-169.06105041503906,-14.213733673095703,1
gh8-02328,-169.06139373779297,-14.214591979980469,-169.06105041503906,-14.214420318603516,1
gh8-02329,-169.06173706054688,-14.214763641357422,-169.06139373779297,-14.214591979980469,1
gh8-02330,-169.06208038330078,-14.214763641357422,-169.06173706054688,-14.214591979980469,1
gh8-02331,-169.06105041503906,-14.215621948242188,-169.06070709228516,-14.215450286865234,1
gh8-02332,-169.06070709228516,-14.21630859375,-169.06036376953125,-14.216136932373047,1
gh8-02333,-169.06139373779297,-14.216136932373047,-169.06105041503906,-14.215965270996094,1
gh8-02334,-169.06551361083984,-14.211845397949219,-169.06517028808594,-14.211673736572266,1
gh8-02335,-169.0637969970703,-14.212532043457031,-169.0634536743164,-14.212360382080078,1
gh8-02336,-169.0689468383789,-14.215621948242188,-169.068603515625,-14.215450286865234,1
gh8-02337,-169.0689468383789,-14.21579360961914,-169.068603515625,-14.215621948242188,1
gh8-02338,-169.0692901611328,-14.215965270996094,-169.0689468383789,-14.21579360961914,1
gh8-02339,-169.0692901611328,-14.216136932373047,-169.0689468383789,-14.215965270996094,1
gh8-02340,-169.06139373779297,-14.216651916503906,-169.06105041503906,-14.216480255126953,1
gh8-02341,-169.06585693359375,-14.218711853027344,-169.06551361083984,-14.21854019165039,1
gh8-02342,-169.068603515625,-14.218025207519531,-169.0682601928711,-14.217853546142578,1
gh8-02343,-169.0682601928711,-14.218196868896484,-169.0679168701172,-14.218025207519531,1
gh8-02344,-169.0682601928711,-14.218368530273438,-169.0679168701172,-14.218196868896484,1
gh8-02345,-169.0634536743164,-14.221630096435547,-169.0631103515625,-14.221458435058594,1
gh8-02346,-169.068603515625,-14.219226837158203,-169.0682601928711,-14.21905517578125,1
gh8-02347,-169.05933380126953,-14.222488403320312,-169.05899047851562,-14.22231674194336,1
gh8-02348,-169.06036376953125,-14.222660064697266,-169.06002044677734,-14.222488403320312,1
gh8-02349,-169.06105041503906,-14.223175048828125,-169.06070709228516,-14.223003387451172,1
gh8-02350,-169.06208038330078,-14.222488403320312,-169.06173706054688,-14.22231674194336,1
gh8-02351,-169.0624237060547,-14.223003387451172,-169.06208038330078,-14.222831726074219,1
gh8-02352,-169.06105041503906,-14.223346710205078,-169.06070709228516,-14.223175048828125,1
gh8-02353,-169.06208038330078,-14.223518371582031,-169.06173706054688,-14.223346710205078,1
gh8-02354,-169.0689468383789,-14.21957015991211,-169.068603515625,-14.219398498535156,1
gh8-02355,-169.06963348388672,-14.220085144042969,-169.0692901611328,-14.219913482666016,1
gh8-02356,-169.07066345214844,-14.21957015991211,-169.07032012939453,-14.219398498535156,1
gh8-02357,-169.07100677490234,-14.21957015991211,-169.07066345214844,-14.219398498535156,1
gh8-02358,-169.07169342041016,-14.219398498535156,-169.07135009765625,-14.219226837158203,1
gh8-02359,-169.07238006591797,-14.219913482666016,-169.07203674316406,-14.219741821289062,1
gh8-02360,-169.0737533569336,-14.21957015991211,-169.0734100341797,-14.219398498535156,1
gh8-02361,-169.0737533569336,-14.219741821289062,-169.0734100341797,-14.21957015991211,1
